,Date,Open,High,Low,Close,Volume,,,,,,,,,,
1803,March,290.709991455078,295.493347167968,281.42333984375,293.296661376953,74643300,,,,,,,,,,
1804,March,292.92333984375,295.480010986328,277.533325195312,279.76333618164,61623600,,,,,,,,,,
1805,March,283.033325195312,285.216674804687,275.053344726562,279.429992675781,66999600,,,,,,,,,,
1806,March,285.433319091796,288.713317871093,268.190002441406,268.193328857421,72494100,,,,,,,,,,
1807,March,265.176666259765,283.329986572265,260.723327636718,274.799987792968,80399100,,,,,,,,,,
1808,March,279.82666015625,286.853332519531,277.336669921875,286.323333740234,59184000,,,,,,,,,,
1809,March,283.816680908203,284.816680908203,270.119995117187,279.433319091796,58648500,,,,,,,,,,
1810,March,280.066680908203,281.266662597656,264.58999633789,265.116668701171,67037100,,,,,,,,,,
1811,March,260.203338623046,266.899993896484,252.01333618164,255.456665039062,71152200,,,,,,,,,,
1812,March,258.42333984375,268.523345947265,252.190002441406,267.296661376953,66841200,,,,,,,,,,
1813,March,269.66665649414,280.66665649414,267.420013427734,280.07666015625,84028800,,,,,,,,,,
1814,March,276.996673583984,291.66665649414,275.239990234375,290.533325195312,66582900,,,,,,,,,,
1815,March,291.496673583984,302.616668701171,289.130004882812,301.796661376953,100414200,,,,,,,,,,
1816,March,304.993347167968,314.283325195312,302.363342285156,307.053344726562,81981600,,,,,,,,,,
1817,March,310,332.619995117187,307.25,331.32666015625,105868500,,,,,,,,,,
1818,March,326.646667480468,346.899993896484,325.466674804687,333.036682128906,120676200,,,,,,,,,,
1819,March,336.57666015625,341.496673583984,329.600006103515,337.973327636718,68920800,,,,,,,,,,
1820,March,336,340.600006103515,332.440002441406,336.880004882812,62031600,,,,,,,,,,
1821,March,355.033325195312,365.959991455078,351.200012207031,363.946655273437,102506100,,,,,,,,,,
1822,March,369.329986572265,371.58999633789,357.703338623046,366.523345947265,73614900,,,,,,,,,,
1823,March,363.723327636718,371.316680908203,361.333343505859,364.663330078125,59865000,,,,,,,,,,
1824,March,364.856658935546,367.713317871093,358.880004882812,359.200012207031,48992700,,,,,,,,,,
1825,April,360.383331298828,364.91665649414,355.546661376953,361.529998779296,54263100,,,,,,,,,,
1826,April,363.126678466796,383.303344726562,357.510009765625,381.816680908203,82035900,,,,,,,,,,
1827,April,378.766662597656,384.290008544921,362.433319091796,363.753326416015,80075100,,,,,,,,,,
1828,April,357.823333740234,359.66665649414,342.566680908203,348.586669921875,89348400,,,,,,,,,,
1829,April,350.796661376953,358.863342285156,340.51333618164,352.420013427734,79447200,,,,,,,,,,
1830,April,347.736663818359,349.480010986328,340.813323974609,341.829986572265,55013700,,,,,,,,,,
1831,April,326.799987792968,336.156677246093,324.880004882812,325.309997558593,59357100,,,,,,,,,,
1832,April,332.546661376953,340.396667480468,325.533325195312,328.983337402343,65976000,,,,,,,,,,
1833,April,327.026672363281,342.079986572265,324.366668701171,340.790008544921,55121100,,,,,,,,,,
1834,April,333.0966796875,337.570007324218,327.396667480468,328.333343505859,58422300,,,,,,,,,,
1835,April,329.676666259765,338.306671142578,324.470001220703,334.76333618164,51715200,,,,,,,,,,
1836,April,335.019989013671,344.980010986328,331.776672363281,342.716674804687,49847700,,,,,,,,,,
1837,April,343.333343505859,344.66665649414,325.083343505859,325.733337402343,70711200,,,,,,,,,,
1838,April,358.243347167968,364.073333740234,332.140014648437,336.260009765625,105416400,,,,,,,,,,
1839,April,338.303344726562,344.950012207031,331.333343505859,335.016662597656,69696600,,,,,,,,,,
1840,April,326.323333740234,336.206665039062,325.100006103515,332.67333984375,68341200,,,,,,,,,,
1841,April,331.809997558593,333.333343505859,291.66665649414,292.140014648437,136133700,,,,,,,,,,
1842,April,299.526672363281,306,292.453338623046,293.836669921875,76956300,,,,,,,,,,
1843,April,299.993347167968,300,273.899993896484,292.503326416015,124948500,,,,,,,,,,
1844,April,300.75,311.466674804687,290,290.253326416015,88133100,,,,,,,,,,
1845,May,286.92333984375,302.119995117187,282.676666259765,300.980010986328,75781500,,,,,,,,,,
1846,May,301.059997558593,308.026672363281,296.196655273437,303.083343505859,63709500,,,,,,,,,,
1847,May,301.313323974609,318.5,295.093322753906,317.540008544921,81643800,,,,,,,,,,
1848,May,313.006652832031,315.200012207031,285.899993896484,291.093322753906,92519100,,,,,,,,,,
1849,May,295.66665649414,296,281.036682128906,288.549987792968,72903000,,,,,,,,,,
1850,May,278.816680908203,281.876678466796,260.383331298828,262.369995117187,90810300,,,,,,,,,,
1851,May,273.103332519531,275.119995117187,258.083343505859,266.679992675781,84401700,,,,,,,,,,
1852,May,265,269.92333984375,242.399993896484,244.666671752929,97224600,,,,,,,,,,
1853,May,233.666671752929,253.220001220703,226.666671752929,242.666671752929,140313000,,,,,,,,,,
1854,May,257.82666015625,262.450012207031,250.523330688476,256.529998779296,92150700,,,,,,,,,,
1855,May,255.720001220703,256.586669921875,239.696670532226,241.456665039062,86098500,,,,,,,,,,
1856,May,249.119995117187,254.82666015625,242.949996948242,253.869995117187,80236200,,,,,,,,,,
1857,May,248.17333984375,253.5,233.603332519531,236.603332519531,87811800,,,,,,,,,,
1858,May,235.666671752929,244.666671752929,231.369995117187,236.473327636718,90296700,,,,,,,,,,
1859,May,237.996673583984,240.526672363281,211,221.300003051757,144973200,,,,,,,,,,
1860,May,218.33999633789,226.653335571289,212.686660766601,224.966659545898,88903500,,,,,,,,,,
1861,May,217.843338012695,217.973327636718,206.856674194335,209.386672973632,89092500,,,,,,,,,,
1862,May,207.949996948242,223.106674194335,207.669998168945,219.600006103515,92139300,,,,,,,,,,
1863,May,220.473327636718,239.556671142578,217.886672973632,235.910003662109,106003200,,,,,,,,,,
1864,May,241.08332824707,253.266662597656,240.176666259765,253.210006713867,89295000,,,,,,,,,,
1865,May,257.946655273437,259.600006103515,244.743331909179,252.753326416015,101914500,,,,,,,,,,
1866,June,251.720001220703,257.32666015625,243.639999389648,246.789993286132,77247900,,,,,,,,,,
1867,June,244.156661987304,264.209991455078,242.066665649414,258.333343505859,93473100,,,,,,,,,,
1868,June,243.226669311523,247.796661376953,233.416671752929,234.516662597656,112393800,,,,,,,,,,
1869,June,244.353332519531,244.866668701171,234.350006103515,238.279998779296,84204600,,,,,,,,,,
1870,June,234,239.996673583984,230.093338012695,238.886672973632,72808500,,,,,,,,,,
1871,June,240.086669921875,249.963333129882,239.176666259765,241.866668701171,76210500,,,,,,,,,,
1872,June,249.33999633789,255.546661376953,239.32666015625,239.706665039062,96491400,,,,,,,,,,
1873,June,235.156661987304,239.5,227.913330078125,232.229995727539,97536600,,,,,,,,,,
1874,June,223.166671752929,226.633331298828,214.683334350585,215.736663818359,102767400,,,,,,,,,,
1875,June,218.286666870117,226.330001831054,211.736663818359,220.889999389648,97988700,,,,,,,,,,
1876,June,220.916671752929,235.663330078125,218.149993896484,233,119131800,,,,,,,,,,
1877,June,222.736663818359,225.166671752929,208.693328857421,213.100006103515,107390700,,,,,,,,,,
1878,June,213.433334350585,220.970001220703,213.196670532226,216.759994506835,92641800,,,,,,,,,,
1879,June,224.603332519531,243.57666015625,224.33332824707,237.036666870117,122793000,,,,,,,,,,
1880,June,234.503326416015,246.83332824707,233.82666015625,236.086669921875,101107500,,,,,,,,,,
1881,June,237.906661987304,239.316665649414,228.636672973632,235.070007324218,104202600,,,,,,,,,,
1882,June,237.470001220703,246.066665649414,236.086669921875,245.706665039062,95770800,,,,,,,,,,
1883,June,249.366668701171,252.070007324218,242.566665649414,244.919998168945,89178300,,,,,,,,,,
1884,June,244.483337402343,249.970001220703,232.343338012695,232.663330078125,90391200,,,,,,,,,,
1885,June,230.5,231.17333984375,222.273330688476,228.490005493164,82897200,,,,,,,,,,
1886,June,224.509994506835,229.456665039062,218.863327026367,224.473327636718,94600500,,,,,,,,,,
1887,July,227,230.229995727539,222.119995117187,227.26333618164,74460300,,,,,,,,,,
1888,July,223,233.146667480468,216.166671752929,233.066665649414,84581100,,,,,,,,,,
1889,July,230.779998779296,234.563339233398,227.186660766601,231.733337402343,71853600,,,,,,,,,,
1890,July,233.919998168945,245.363327026367,232.210006713867,244.543334960937,81930600,,,,,,,,,,
1891,July,242.33332824707,254.979995727539,241.160003662109,250.76333618164,101854200,,,,,,,,,,
1892,July,252.103332519531,253.063339233398,233.626663208007,234.343338012695,99241200,,,,,,,,,,
1893,July,236.84666442871,239.773330688476,228.369995117187,233.070007324218,87930900,,,,,,,,,,
1894,July,225.5,242.059997558593,225.033340454101,237.039993286132,97954500,,,,,,,,,,
1895,July,234.896667480468,238.653335571289,229.33332824707,238.313339233398,78557400,,,,,,,,,,
1896,July,240,243.623336791992,236.889999389648,240.066665649414,69683100,,,,,,,,,,
1897,July,244.936660766601,250.516662597656,239.603332519531,240.546661376953,82537500,,,,,,,,,,
1898,July,245,247.139999389648,236.976669311523,245.529998779296,80890200,,,,,,,,,,
1899,July,246.783340454101,250.663330078125,243.483337402343,247.5,88864200,,,,,,,,,,
1900,July,255.106674194335,273.266662597656,254.866668701171,271.706665039062,142032300,,,,,,,,,,
1901,July,276.220001220703,280.786682128906,270.713317871093,272.243347167968,103472700,,,,,,,,,,
1902,July,272.216674804687,274.146667480468,267.399993896484,268.433319091796,64073400,,,,,,,,,,
1903,July,266.51333618164,267.309997558593,256.26333618164,258.859985351562,66820800,,,,,,,,,,
1904,July,263.809997558593,275.926666259765,261.790008544921,274.820007324218,88110000,,,,,,,,,,
1905,July,280.066680908203,283.299987792968,272.799987792968,280.899993896484,84723000,,,,,,,,,,
1906,July,280.700012207031,298.320007324218,279.100006103515,297.149993896484,95313000,,,,,,,,,,
1907,August,301.276672363281,311.876678466796,295,297.276672363281,117042900,,,,,,,,,,
1908,August,294.003326416015,307.833343505859,292.66665649414,300.586669921875,95577600,,,,,,,,,,
1909,August,305,309.549987792968,301.149993896484,307.396667480468,80091000,,,,,,,,,,
1910,August,311,313.606658935546,305,308.633331298828,72256200,,,,,,,,,,
1911,August,302.670013427734,304.606658935546,285.543334960937,288.170013427734,113172900,,,,,,,,,,
1912,August,295,305.200012207031,289.086669921875,290.42333984375,98994000,,,,,,,,,,
1913,August,290.293334960937,292.396667480468,279.353332519531,283.333343505859,86244600,,,,,,,,,,
1914,August,297.066680908203,297.510009765625,283.369995117187,294.356658935546,94918800,,,,,,,,,,
1915,August,296.51333618164,298.236663818359,285.833343505859,286.630004882812,70155000,,,,,,,,,,
1916,August,289.41665649414,300.160003662109,285.033325195312,300.029998779296,79657200,,,,,,,,,,
1917,August,301.786682128906,313.133331298828,301.230010986328,309.320007324218,89359200,,,,,,,,,,
1918,August,311.66665649414,314.66665649414,302.883331298828,306.563323974609,88136400,,,,,,,,,,
1919,August,303.396667480468,309.656677246093,300.033325195312,303.996673583984,68766000,,,,,,,,,,
1920,August,306,306.5,301.853332519531,302.869995117187,47500500,,,,,,,,,,
1921,August,299,300.359985351562,292.5,296.66665649414,61395300,,,,,,,,,,
1922,August,291.913330078125,292.399993896484,286.296661376953,289.913330078125,55843200,,,,,,,,,,
1923,August,291.453338623046,298.82666015625,287.92333984375,296.453338623046,63984900,,,,,,,,,,
1924,August,297.563323974609,303.646667480468,296.5,297.0966796875,57259800,,,,,,,,,,
1925,August,302.359985351562,302.959991455078,291.600006103515,296.070007324218,53230000,,,,,,,,,,
1926,August,297.429992675781,302,287.470001220703,288.08999633789,57163900,,,,,,,,,,
1927,August,282.829986572265,287.739990234375,280.700012207031,284.820007324218,41864700,,,,,,,,,,
1928,August,287.869995117187,288.480010986328,272.649993896484,277.700012207031,50541800,,,,,,,,,,
1929,August,280.619995117187,281.25,271.809997558593,275.609985351562,52107300,,,,,,,,,,
1930,September,272.579986572265,277.579986572265,266.149993896484,277.160003662109,54287000,,,,,,,,,,
1931,September,281.070007324218,282.350006103515,269.079986572265,270.209991455078,50890100,,,,,,,,,,
1932,September,272.679992675781,275.989990234375,265.739990234375,274.420013427734,55860000,,,,,,,,,,
1933,September,273.100006103515,283.83999633789,272.269989013671,283.700012207031,50028900,,,,,,,,,,
1934,September,281.299987792968,289.5,279.760009765625,289.260009765625,53713100,,,,,,,,,,
1935,September,291.670013427734,299.850006103515,291.25,299.679992675781,54338100,,,,,,,,,,
1936,September,300.720001220703,305.489990234375,300.399993896484,304.420013427734,48674600,,,,,,,,,,
1937,September,292.899993896484,297.399993896484,290.399993896484,292.130004882812,68229600,,,,,,,,,,
1938,September,292.239990234375,306,291.640014648437,302.609985351562,72628700,,,,,,,,,,
1939,September,301.829986572265,309.119995117187,300.720001220703,303.75,64795500,,,,,,,,,,
1940,September,299.609985351562,303.709991455078,295.600006103515,303.350006103515,87087800,,,,,,,,,,
1941,September,300.08999633789,309.83999633789,297.799987792968,309.070007324218,60231200,,,,,,,,,,
1942,September,306.910003662109,313.329986572265,305.579986572265,308.730010986328,61642800,,,,,,,,,,
1943,September,308.290008544921,313.799987792968,300.630004882812,300.799987792968,62555700,,,,,,,,,,
1944,September,299.859985351562,301.290008544921,285.820007324218,288.58999633789,70545400,,,,,,,,,,
1945,September,283.08999633789,284.5,272.820007324218,275.329986572265,63748400,,,,,,,,,,
1946,September,271.829986572265,284.08999633789,270.309997558593,276.010009765625,58076900,,,,,,,,,,
1947,September,283.83999633789,288.670013427734,277.510009765625,282.940002441406,61925200,,,,,,,,,,
1948,September,283.079986572265,289,277.570007324218,287.809997558593,54664800,,,,,,,,,,
1949,September,282.760009765625,283.649993896484,265.779998779296,268.209991455078,77620600,,,,,,,,,,
1950,September,266.149993896484,275.570007324218,262.470001220703,265.25,67726600,,,,,,,,,,
1951,October,254.5,255.160003662109,241.009994506835,242.399993896484,98363500,,,,,,,,,,
1952,October,250.52000427246,257.5,242.009994506835,249.440002441406,109578500,,,,,,,,,,
1953,October,245.009994506835,246.669998168945,233.27000427246,240.809997558593,86982700,,,,,,,,,,
1954,October,239.440002441406,244.580001831054,235.350006103515,238.130004882812,69298400,,,,,,,,,,
1955,October,233.940002441406,234.570007324218,222.02000427246,223.070007324218,83916800,,,,,,,,,,
1956,October,223.929992675781,226.990005493164,218.360000610351,222.960006713867,67925000,,,,,,,,,,
1957,October,220.949996948242,225.75,215,216.5,77013200,,,,,,,,,,
1958,October,215.330001831054,219.300003051757,211.509994506835,217.240005493164,66860700,,,,,,,,,,
1959,October,208.300003051757,222.990005493164,206.220001220703,221.720001220703,91483000,,,,,,,,,,
1960,October,224.009994506835,226.259994506835,204.160003662109,204.990005493164,94124500,,,,,,,,,,
1961,October,210.039993286132,221.860000610351,209.449996948242,219.350006103515,79428800,,,,,,,,,,
1962,October,229.5,229.820007324218,217.25,220.190002441406,75891900,,,,,,,,,,
1963,October,219.800003051757,222.929992675781,217.779998779296,222.039993286132,66571500,,,,,,,,,,
1964,October,208.279998779296,215.550003051757,202,207.279998779296,117798100,,,,,,,,,,
1965,October,206.419998168945,214.660003662109,203.800003051757,214.440002441406,75713800,,,,,,,,,,
1966,October,205.820007324218,213.5,198.58999633789,211.25,100446800,,,,,,,,,,
1967,October,210.100006103515,224.350006103515,210,222.419998168945,96507900,,,,,,,,,,
1968,October,219.399993896484,230.600006103515,218.199996948242,224.639999389648,85012500,,,,,,,,,,
1969,October,229.77000427246,233.809997558593,222.850006103515,225.08999633789,61638800,,,,,,,,,,
1970,October,225.399993896484,228.860000610351,216.350006103515,228.52000427246,69152400,,,,,,,,,,
1971,October,226.190002441406,229.850006103515,221.940002441406,227.539993286132,61554300,,,,,,,,,,
1972,November,234.050003051757,237.399993896484,227.279998779296,227.820007324218,62688800,,,,,,,,,,
1973,November,226.039993286132,227.869995117187,214.820007324218,214.979995727539,63070300,,,,,,,,,,
1974,November,211.360000610351,221.199996948242,210.139999389648,215.309997558593,56538800,,,,,,,,,,
1975,November,222.600006103515,223.800003051757,203.080001831054,207.470001220703,98622200,,,,,,,,,,
1976,November,208.649993896484,208.899993896484,196.660003662109,197.080001831054,93916500,,,,,,,,,,
1977,November,194.02000427246,195.199996948242,186.75,191.300003051757,128803400,,,,,,,,,,
1978,November,190.779998779296,195.889999389648,177.119995117187,177.58999633789,127062700,,,,,,,,,,
1979,November,189.899993896484,191,180.029998779296,190.720001220703,132703000,,,,,,,,,,
1980,November,186,196.52000427246,182.58999633789,195.970001220703,114403600,,,,,,,,,,
1981,November,192.77000427246,195.729995727539,186.33999633789,190.949996948242,92226600,,,,,,,,,,
1982,November,195.880004882812,200.820007324218,192.059997558593,194.419998168945,91293800,,,,,,,,,,
1983,November,191.509994506835,192.570007324218,185.660003662109,186.919998168945,66567600,,,,,,,,,,
1984,November,183.960006713867,186.160003662109,180.899993896484,183.169998168945,64336000,,,,,,,,,,
1985,November,185.050003051757,185.190002441406,176.550003051757,180.190002441406,76048900,,,,,,,,,,
1986,November,175.850006103515,176.77000427246,167.539993286132,167.869995117187,92882700,,,,,,,,,,
1987,November,168.630004882812,170.919998168945,166.190002441406,169.910003662109,78452300,,,,,,,,,,
1988,November,173.570007324218,183.619995117187,172.5,183.199996948242,109536700,,,,,,,,,,
1989,November,185.059997558593,185.199996948242,180.630004882812,182.860000610351,50672700,,,,,,,,,,
1990,November,179.960006713867,188.5,179,182.919998168945,92905200,,,,,,,,,,
1991,November,184.990005493164,186.380004882812,178.75,180.830001831054,83357100,,,,,,,,,,
1992,November,182.429992675781,194.759994506835,180.630004882812,194.699996948242,109186400,,,,,,,,,,
1993,December,197.080001831054,198.919998168945,191.800003051757,194.699996948242,80046200,,,,,,,,,,
1994,December,191.779998779296,196.25,191.110000610351,194.860000610351,73645900,,,,,,,,,,
1995,December,189.440002441406,191.27000427246,180.550003051757,182.449996948242,93122700,,,,,,,,,,
1996,December,181.220001220703,183.649993896484,175.330001831054,179.820007324218,92150800,,,,,,,,,,
1997,December,175.029998779296,179.380004882812,172.220001220703,174.039993286132,84213300,,,,,,,,,,
1998,December,172.199996948242,175.199996948242,169.059997558593,173.440002441406,97624500,,,,,,,,,,
1999,December,173.83999633789,182.5,173.360000610351,179.050003051757,104872300,,,,,,,,,,
2000,December,176.100006103515,177.369995117187,167.52000427246,167.820007324218,109794500,,,,,,,,,,
2001,December,174.869995117187,175.050003051757,156.910003662109,160.949996948242,175862700,,,,,,,,,,
2002,December,159.25,161.619995117187,155.309997558593,156.800003051757,140682300,,,,,,,,,,
2003,December,153.440002441406,160.929992675781,153.279998779296,157.669998168945,122334500,,,,,,,,,,
2004,December,159.639999389648,160.990005493164,150.039993286132,150.229995727539,139032200,,,,,,,,,,
2005,December,154,155.25,145.820007324218,149.869995117187,139390600,,,,,,,,,,
2006,December,146.050003051757,148.470001220703,137.660003662109,137.800003051757,159563300,,,,,,,,,,
2007,December,139.33999633789,141.259994506835,135.889999389648,137.570007324218,145417400,,,,,,,,,,
2008,December,136,136.630004882812,122.26000213623,125.349998474121,210090300,,,,,,,,,,
2009,December,126.370002746582,128.619995117187,121.019996643066,123.150001525878,166989700,,,,,,,,,,
2010,December,117.5,119.669998168945,108.76000213623,109.099998474121,208643400,,,,,,,,,,
2011,December,110.349998474121,116.269996643066,108.239997863769,112.709999084472,221070500,,,,,,,,,,
2012,December,120.389999389648,123.569999694824,117.5,121.819999694824,221923300,,,,,,,,,,
2013,December,119.949996948242,124.480003356933,119.75,123.180000305175,157777300,,,,,,,,,,
2014,January,118.470001220703,118.800003051757,104.639999389648,108.099998474121,231402800,,,,,,,,,,
2015,January,109.110000610351,114.58999633789,107.519996643066,113.639999389648,180389000,,,,,,,,,,
2016,January,110.51000213623,111.75,107.160003662109,110.33999633789,157986300,,,,,,,,,,
2017,January,103,114.389999389648,101.809997558593,113.059997558593,220911100,,,,,,,,,,
2018,January,118.959999084472,123.519996643066,117.110000610351,119.769996643066,190284000,,,,,,,,,,
2019,January,121.069999694824,122.76000213623,114.919998168945,118.849998474121,167642500,,,,,,,,,,
2020,January,122.08999633789,125.949996948242,120.51000213623,123.220001220703,183810800,,,,,,,,,,
2021,January,122.559997558593,124.129997253417,117,123.559997558593,169400900,,,,,,,,,,
2022,January,116.550003051757,122.629997253417,115.599998474121,122.400001525878,180714100,,,,,,,,,,
2023,January,125.699996948242,131.699996948242,125.019996643066,131.490005493164,186477000,,,,,,,,,,
2024,January,136.559997558593,136.679992675781,127.01000213623,128.779998779296,195680300,,,,,,,,,,
2025,January,127.26000213623,129.990005493164,124.309997558593,127.169998168945,170291900,,,,,,,,,,
2026,January,128.679992675781,133.509994506835,127.349998474121,133.419998168945,138858100,,,,,,,,,,
2027,January,135.869995117187,145.380004882812,134.27000427246,143.75,203119200,,,,,,,,,,
2028,January,143,146.5,141.100006103515,143.889999389648,158699100,,,,,,,,,,
2029,January,141.910003662109,146.410003662109,138.070007324218,144.429992675781,192734300,,,,,,,,,,
2030,January,159.970001220703,161.419998168945,154.759994506835,160.27000427246,234815100,,,,,,,,,,
2031,January,162.429992675781,180.679992675781,161.169998168945,177.899993896484,306590600,,,,,,,,,,
2032,January,178.050003051757,179.77000427246,166.5,166.660003662109,230878800,,,,,,,,,,
2033,January,164.570007324218,174.300003051757,162.779998779296,173.220001220703,196813500,,,,,,,,,,
2034,February,173.889999389648,183.809997558593,169.929992675781,181.410003662109,213806300,,,,,,,,,,
2035,February,187.330001831054,196.75,182.610000610351,188.27000427246,217448300,,,,,,,,,,
2036,February,183.949996948242,199,183.690002441406,189.979995727539,232662000,,,,,,,,,,
2037,February,193.009994506835,198.169998168945,189.919998168945,194.759994506835,186188100,,,,,,,,,,
2038,February,196.429992675781,197.5,189.550003051757,196.809997558593,186010300,,,,,,,,,,
2039,February,196.100006103515,203,194.309997558593,201.289993286132,180673600,,,,,,,,,,
2040,February,207.779998779296,214,204.77000427246,207.320007324218,215431400,,,,,,,,,,
2041,February,202.229995727539,206.199996948242,192.889999389648,196.889999389648,204754100,,,,,,,,,,
2042,February,194.419998168945,196.300003051757,187.610000610351,194.639999389648,172475500,,,,,,,,,,
2043,February,191.940002441406,209.820007324218,189.440002441406,209.25,216455700,,,,,,,,,,
2044,February,211.759994506835,214.660003662109,206.110000610351,214.240005493164,181006400,,,,,,,,,,
2045,February,210.779998779296,217.649993896484,201.83999633789,202.039993286132,229586500,,,,,,,,,,
2046,February,199.990005493164,208.440002441406,197.5,208.309997558593,213738500,,,,,,,,,,
2047,February,204.990005493164,209.710006713867,197.220001220703,197.369995117187,180018600,,,,,,,,,,
2048,February,197.929992675781,201.990005493164,191.779998779296,200.860000610351,191828500,,,,,,,,,,
2049,February,203.910003662109,205.139999389648,196.330001831054,202.070007324218,146360000,,,,,,,,,,
2050,February,196.330001831054,197.669998168945,192.800003051757,196.880004882812,142228100,,,,,,,,,,
2051,February,202.029998779296,209.419998168945,201.259994506835,207.630004882812,161028300,,,,,,,,,,
2052,February,210.58999633789,211.229995727539,203.75,205.710006713867,153144900,,,,,,,,,,
2053,March,206.210006713867,207.199996948242,198.52000427246,202.77000427246,156852800,,,,,,,,,,
2054,March,186.740005493164,193.75,186.009994506835,190.899993896484,181500700,,,,,,,,,,
2055,March,194.800003051757,200.479995727539,192.880004882812,197.789993286132,154193300,,,,,,,,,,
2056,March,198.539993286132,198.600006103515,192.300003051757,193.809997558593,128100100,,,,,,,,,,
2057,March,191.380004882812,194.199996948242,186.100006103515,187.710006713867,148125800,,,,,,,,,,
2058,March,185.039993286132,186.5,180,182,151897800,,,,,,,,,,
2059,March,180.25,185.179992675781,172.509994506835,172.919998168945,170023800,,,,,,,,,,
2060,March,175.130004882812,178.289993286132,168.440002441406,173.440002441406,191488900,,,,,,,,,,
2061,March,167.460006713867,177.350006103515,163.910003662109,174.479995727539,167790300,,,,,,,,,,
2062,March,177.309997558593,183.800003051757,177.139999389648,183.259994506835,143717900,,,,,,,,,,
2063,March,180.800003051757,182.33999633789,176.029998779296,180.449996948242,145995600,,,,,,,,,,
2064,March,180.369995117187,185.809997558593,178.83999633789,184.130004882812,121136800,,,,,,,,,,
2065,March,184.52000427246,186.220001220703,177.330001831054,180.130004882812,133197100,,,,,,,,,,
2066,March,178.080001831054,186.440002441406,176.350006103515,183.25,129684400,,,,,,,,,,
2067,March,188.279998779296,198,188.039993286132,197.580001831054,153391400,,,,,,,,,,
2068,March,199.300003051757,200.660003662109,190.949996948242,191.149993896484,150376400,,,,,,,,,,
2069,March,195.259994506835,199.309997558593,188.649993896484,192.220001220703,144193900,,,,,,,,,,
2070,March,191.649993896484,192.360000610351,187.149993896484,190.410003662109,116312400,,,,,,,,,,
2071,March,194.419998168945,197.389999389648,189.940002441406,191.809997558593,120851600,,,,,,,,,,
2072,March,192,192.350006103515,185.429992675781,189.190002441406,98654600,,,,,,,,,,
2073,March,193.130004882812,195.289993286132,189.440002441406,193.880004882812,123660000,,,,,,,,,,
2074,March,195.580001831054,197.330001831054,194.419998168945,195.279998779296,110252200,,,,,,,,,,
2075,March,197.529998779296,207.789993286132,197.199996948242,207.460006713867,170222100,,,,,,,,,,
2076,April,199.910003662109,202.690002441406,192.199996948242,194.77000427246,169545900,,,,,,,,,,
2077,April,197.320007324218,198.740005493164,190.320007324218,192.580001831054,126463800,,,,,,,,,,
2078,April,190.52000427246,190.679992675781,183.759994506835,185.52000427246,133882500,,,,,,,,,,
2079,April,183.080001831054,186.389999389648,179.740005493164,185.059997558593,123857900,,,,,,,,,,
2080,April,179.940002441406,185.100006103515,176.110000610351,184.509994506835,142154600,,,,,,,,,,
2081,April,186.690002441406,189.190002441406,185.649993896484,186.789993286132,115770900,,,,,,,,,,
2082,April,190.740005493164,191.580001831054,180.309997558593,180.539993286132,150256300,,,,,,,,,,
2083,April,182.960006713867,186.5,180.940002441406,185.899993896484,112933000,,,,,,,,,,
2084,April,183.949996948242,186.279998779296,182.009994506835,185,96438700,,,,,,,,,,
2085,April,186.320007324218,189.690002441406,182.690002441406,187.039993286132,116662200,,,,,,,,,,
2086,April,187.149993896484,187.690002441406,183.580001831054,184.309997558593,92067000,,,,,,,,,,
2087,April,179.100006103515,183.5,177.649993896484,180.58999633789,125732700,,,,,,,,,,
2088,April,166.169998168945,169.699996948242,160.559997558593,162.990005493164,210970800,,,,,,,,,,
2089,April,164.800003051757,166,161.320007324218,165.080001831054,123539000,,,,,,,,,,
2090,April,164.649993896484,165.649993896484,158.610000610351,162.550003051757,140006600,,,,,,,,,,
2091,April,159.820007324218,163.470001220703,158.75,160.669998168945,121999300,,,,,,,,,,
2092,April,160.289993286132,160.669998168945,153.139999389648,153.75,153364100,,,,,,,,,,
2093,April,152.639999389648,160.479995727539,152.369995117187,160.190002441406,127015200,,,,,,,,,,
2094,April,160.899993896484,165,157.320007324218,164.309997558593,122515800,,,,,,,,,,
2095,May,163.169998168945,163.279998779296,158.830001831054,161.830001831054,109015000,,,,,,,,,,
2096,May,161.880004882812,165.490005493164,158.929992675781,160.309997558593,128259700,,,,,,,,,,
2097,May,160.009994506835,165,159.910003662109,160.610000610351,119728000,,,,,,,,,,
2098,May,162.710006713867,162.949996948242,159.649993896484,161.199996948242,95108500,,,,,,,,,,
2099,May,163.970001220703,170.789993286132,163.509994506835,170.059997558593,107440900,,,,,,,,,,
2100,May,173.720001220703,173.800003051757,169.190002441406,171.789993286132,112249400,,,,,,,,,,
2101,May,168.949996948242,169.820007324218,166.559997558593,169.149993896484,88965000,,,,,,,,,,
2102,May,172.550003051757,174.429992675781,166.679992675781,168.539993286132,119840700,,,,,,,,,,
2103,May,168.699996948242,173.570007324218,166.789993286132,172.080001831054,103889900,,,,,,,,,,
2104,May,176.070007324218,177.380004882812,167.229995727539,167.979995727539,157577100,,,,,,,,,,
2105,May,167.660003662109,169.759994506835,164.550003051757,166.350006103515,105592500,,,,,,,,,,
2106,May,165.649993896484,169.52000427246,164.350006103515,166.52000427246,98288800,,,,,,,,,,
2107,May,168.410003662109,174.5,167.190002441406,173.860000610351,125473600,,,,,,,,,,
